精巣炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,精巣炎,精巣炎,精巣炎
亀頭包皮炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,亀頭包皮炎,亀頭包皮炎,亀頭包皮炎
外陰炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,外陰炎,外陰炎,外陰炎
Bartholin腺囊腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,Bartholin腺囊腫,Bartholin腺囊腫,Bartholin腺囊腫
Bartholin腺炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,Bartholin腺炎,Bartholin腺炎,Bartholin腺炎
Bartholin腺膿瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,Bartholin腺膿瘍,Bartholin腺膿瘍,Bartholin腺膿瘍
腟炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,腟炎,腟炎,腟炎
細菌性腟症,10,10,10,名詞,疾患名（GL）,*,*,*,*,細菌性腟症,細菌性腟症,細菌性腟症
外陰腟カンジダ症,10,10,10,名詞,疾患名（GL）,*,*,*,*,外陰腟カンジダ症,外陰腟カンジダ症,外陰腟カンジダ症
トリコモナス腟炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,トリコモナス腟炎,トリコモナス腟炎,トリコモナス腟炎
骨盤内炎症性疾患〈PID〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,骨盤内炎症性疾患〈PID〉,骨盤内炎症性疾患〈PID〉,骨盤内炎症性疾患〈PID〉
子宮頸管炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮頸管炎,子宮頸管炎,子宮頸管炎
子宮内膜炎・筋層炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮内膜炎・筋層炎,子宮内膜炎・筋層炎,子宮内膜炎・筋層炎
卵管留膿症・腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,卵管留膿症・腫,卵管留膿症・腫,卵管留膿症・腫
子宮留膿症・腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮留膿症・腫,子宮留膿症・腫,子宮留膿症・腫
淋菌性尿道炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,淋菌性尿道炎,淋菌性尿道炎,淋菌性尿道炎
非淋菌性尿道炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,非淋菌性尿道炎,非淋菌性尿道炎,非淋菌性尿道炎
クラミジア性尿道炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,クラミジア性尿道炎,クラミジア性尿道炎,クラミジア性尿道炎
性器ヘルペス,10,10,10,名詞,疾患名（GL）,*,*,*,*,性器ヘルペス,性器ヘルペス,性器ヘルペス
尖圭コンジローマ,10,10,10,名詞,疾患名（GL）,*,*,*,*,尖圭コンジローマ,尖圭コンジローマ,尖圭コンジローマ
腎細胞癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,腎細胞癌,腎細胞癌,腎細胞癌
Wilms腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,Wilms腫瘍,Wilms腫瘍,Wilms腫瘍
腎盂・尿管癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,腎盂・尿管癌,腎盂・尿管癌,腎盂・尿管癌
膀胱癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,膀胱癌,膀胱癌,膀胱癌
尿膜管癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿膜管癌,尿膜管癌,尿膜管癌
尿道癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿道癌,尿道癌,尿道癌
尿道カルンクル,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿道カルンクル,尿道カルンクル,尿道カルンクル
前立腺肥大症,10,10,10,名詞,疾患名（GL）,*,*,*,*,前立腺肥大症,前立腺肥大症,前立腺肥大症
前立腺癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,前立腺癌,前立腺癌,前立腺癌
セミノーマ〈精上皮腫〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,セミノーマ〈精上皮腫〉,セミノーマ〈精上皮腫〉,セミノーマ〈精上皮腫〉
非セミノーマ,10,10,10,名詞,疾患名（GL）,*,*,*,*,非セミノーマ,非セミノーマ,非セミノーマ
陰茎癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,陰茎癌,陰茎癌,陰茎癌
外陰Paget病,10,10,10,名詞,疾患名（GL）,*,*,*,*,外陰Paget病,外陰Paget病,外陰Paget病
外陰癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,外陰癌,外陰癌,外陰癌
子宮頸管ポリープ,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮頸管ポリープ,子宮頸管ポリープ,子宮頸管ポリープ
異形成〈子宮頸部上皮内腫瘍〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,異形成〈子宮頸部上皮内腫瘍〉,異形成〈子宮頸部上皮内腫瘍〉,異形成〈子宮頸部上皮内腫瘍〉
子宮頸癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮頸癌,子宮頸癌,子宮頸癌
子宮内膜ポリープ,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮内膜ポリープ,子宮内膜ポリープ,子宮内膜ポリープ
子宮内膜増殖症,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮内膜増殖症,子宮内膜増殖症,子宮内膜増殖症
子宮内膜異型増殖症,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮内膜異型増殖症,子宮内膜異型増殖症,子宮内膜異型増殖症
子宮体癌〈子宮内膜癌〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮体癌〈子宮内膜癌〉,子宮体癌〈子宮内膜癌〉,子宮体癌〈子宮内膜癌〉
子宮筋腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮筋腫,子宮筋腫,子宮筋腫
子宮肉腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮肉腫,子宮肉腫,子宮肉腫
機能性卵巣囊胞,10,10,10,名詞,疾患名（GL）,*,*,*,*,機能性卵巣囊胞,機能性卵巣囊胞,機能性卵巣囊胞
表層上皮性・間質性腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,表層上皮性・間質性腫瘍,表層上皮性・間質性腫瘍,表層上皮性・間質性腫瘍
性索間質性腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,性索間質性腫瘍,性索間質性腫瘍,性索間質性腫瘍
胚細胞腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,胚細胞腫瘍,胚細胞腫瘍,胚細胞腫瘍
卵巣･卵管･腹膜癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,卵巣･卵管･腹膜癌,卵巣･卵管･腹膜癌,卵巣･卵管･腹膜癌
二次性〈転移性〉腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,二次性〈転移性〉腫瘍,二次性〈転移性〉腫瘍,二次性〈転移性〉腫瘍
茎捻転,10,10,10,名詞,疾患名（GL）,*,*,*,*,茎捻転,茎捻転,茎捻転
子宮内膜症,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮内膜症,子宮内膜症,子宮内膜症
子宮内膜症性囊胞〈卵巣チョコレート囊胞〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮内膜症性囊胞〈卵巣チョコレート囊胞〉,子宮内膜症性囊胞〈卵巣チョコレート囊胞〉,子宮内膜症性囊胞〈卵巣チョコレート囊胞〉
子宮腺筋症,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮腺筋症,子宮腺筋症,子宮腺筋症
胞状奇胎,10,10,10,名詞,疾患名（GL）,*,*,*,*,胞状奇胎,胞状奇胎,胞状奇胎
存続絨毛症,10,10,10,名詞,疾患名（GL）,*,*,*,*,存続絨毛症,存続絨毛症,存続絨毛症
絨毛癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,絨毛癌,絨毛癌,絨毛癌
腟癌,10,10,10,名詞,疾患名（GL）,*,*,*,*,腟癌,腟癌,腟癌
視床下部性無月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,視床下部性無月経,視床下部性無月経,視床下部性無月経
下垂体性無月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,下垂体性無月経,下垂体性無月経,下垂体性無月経
卵巣性無月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,卵巣性無月経,卵巣性無月経,卵巣性無月経
子宮性無月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮性無月経,子宮性無月経,子宮性無月経
希発月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,希発月経,希発月経,希発月経
過多月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,過多月経,過多月経,過多月経
過少月経,10,10,10,名詞,疾患名（GL）,*,*,*,*,過少月経,過少月経,過少月経
機能性月経困難症,10,10,10,名詞,疾患名（GL）,*,*,*,*,機能性月経困難症,機能性月経困難症,機能性月経困難症
器質性月経困難症,10,10,10,名詞,疾患名（GL）,*,*,*,*,器質性月経困難症,器質性月経困難症,器質性月経困難症
無排卵,10,10,10,名詞,疾患名（GL）,*,*,*,*,無排卵,無排卵,無排卵
黄体機能不全,10,10,10,名詞,疾患名（GL）,*,*,*,*,黄体機能不全,黄体機能不全,黄体機能不全
乳汁漏出症,10,10,10,名詞,疾患名（GL）,*,*,*,*,乳汁漏出症,乳汁漏出症,乳汁漏出症
多囊胞性卵巣症候群〈PCOS〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,多囊胞性卵巣症候群〈PCOS〉,多囊胞性卵巣症候群〈PCOS〉,多囊胞性卵巣症候群〈PCOS〉
月経前症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,月経前症候群,月経前症候群,月経前症候群
早発閉経,10,10,10,名詞,疾患名（GL）,*,*,*,*,早発閉経,早発閉経,早発閉経
機能性子宮出血,10,10,10,名詞,疾患名（GL）,*,*,*,*,機能性子宮出血,機能性子宮出血,機能性子宮出血
女性不妊症,10,10,10,名詞,疾患名（GL）,*,*,*,*,女性不妊症,女性不妊症,女性不妊症
卵巣過剰刺激症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,卵巣過剰刺激症候群,卵巣過剰刺激症候群,卵巣過剰刺激症候群
男性不妊症,10,10,10,名詞,疾患名（GL）,*,*,*,*,男性不妊症,男性不妊症,男性不妊症
避妊,10,10,10,名詞,疾患名（GL）,*,*,*,*,避妊,避妊,避妊
更年期障害,10,10,10,名詞,疾患名（GL）,*,*,*,*,更年期障害,更年期障害,更年期障害
萎縮性腟炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,萎縮性腟炎,萎縮性腟炎,萎縮性腟炎
脂質異常症,10,10,10,名詞,疾患名（GL）,*,*,*,*,脂質異常症,脂質異常症,脂質異常症
動脈硬化,10,10,10,名詞,疾患名（GL）,*,*,*,*,動脈硬化,動脈硬化,動脈硬化
冠動脈疾患,10,10,10,名詞,疾患名（GL）,*,*,*,*,冠動脈疾患,冠動脈疾患,冠動脈疾患
単純性腎囊胞,10,10,10,名詞,疾患名（GL）,*,*,*,*,単純性腎囊胞,単純性腎囊胞,単純性腎囊胞
囊胞腎,10,10,10,名詞,疾患名（GL）,*,*,*,*,囊胞腎,囊胞腎,囊胞腎
海綿腎,10,10,10,名詞,疾患名（GL）,*,*,*,*,海綿腎,海綿腎,海綿腎
馬蹄腎,10,10,10,名詞,疾患名（GL）,*,*,*,*,馬蹄腎,馬蹄腎,馬蹄腎
重複腎盂尿管,10,10,10,名詞,疾患名（GL）,*,*,*,*,重複腎盂尿管,重複腎盂尿管,重複腎盂尿管
異所性尿管開口,10,10,10,名詞,疾患名（GL）,*,*,*,*,異所性尿管開口,異所性尿管開口,異所性尿管開口
尿管瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿管瘤,尿管瘤,尿管瘤
膀胱憩室,10,10,10,名詞,疾患名（GL）,*,*,*,*,膀胱憩室,膀胱憩室,膀胱憩室
膀胱瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,膀胱瘤,膀胱瘤,膀胱瘤
尿道下裂,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿道下裂,尿道下裂,尿道下裂
包茎,10,10,10,名詞,疾患名（GL）,*,*,*,*,包茎,包茎,包茎
停留精巣,10,10,10,名詞,疾患名（GL）,*,*,*,*,停留精巣,停留精巣,停留精巣
精巣・精索水瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,精巣・精索水瘤,精巣・精索水瘤,精巣・精索水瘤
精索静脈瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,精索静脈瘤,精索静脈瘤,精索静脈瘤
精巣捻転症,10,10,10,名詞,疾患名（GL）,*,*,*,*,精巣捻転症,精巣捻転症,精巣捻転症
子宮の奇形,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮の奇形,子宮の奇形,子宮の奇形
子宮の位置異常,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮の位置異常,子宮の位置異常,子宮の位置異常
腟脱,10,10,10,名詞,疾患名（GL）,*,*,*,*,腟脱,腟脱,腟脱
子宮脱,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮脱,子宮脱,子宮脱
直腸瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,直腸瘤,直腸瘤,直腸瘤
夜尿症〈夜間遺尿症〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,夜尿症〈夜間遺尿症〉,夜尿症〈夜間遺尿症〉,夜尿症〈夜間遺尿症〉
過活動膀胱,10,10,10,名詞,疾患名（GL）,*,*,*,*,過活動膀胱,過活動膀胱,過活動膀胱
腹圧性尿失禁,10,10,10,名詞,疾患名（GL）,*,*,*,*,腹圧性尿失禁,腹圧性尿失禁,腹圧性尿失禁
勃起障害,10,10,10,名詞,疾患名（GL）,*,*,*,*,勃起障害,勃起障害,勃起障害
持続勃起症,10,10,10,名詞,疾患名（GL）,*,*,*,*,持続勃起症,持続勃起症,持続勃起症
腎・尿路損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,腎・尿路損傷,腎・尿路損傷,腎・尿路損傷
陰茎折症,10,10,10,名詞,疾患名（GL）,*,*,*,*,陰茎折症,陰茎折症,陰茎折症
精巣損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,精巣損傷,精巣損傷,精巣損傷
尿路・性器異物,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿路・性器異物,尿路・性器異物,尿路・性器異物
女性性器損傷,10,10,10,名詞,疾患名（GL）,*,*,*,*,女性性器損傷,女性性器損傷,女性性器損傷
尿管腟瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,尿管腟瘻,尿管腟瘻,尿管腟瘻
膀胱腟瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,膀胱腟瘻,膀胱腟瘻,膀胱腟瘻
直腸腟瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,直腸腟瘻,直腸腟瘻,直腸腟瘻
膀胱腸瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,膀胱腸瘻,膀胱腸瘻,膀胱腸瘻
月経瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,月経瘻,月経瘻,月経瘻
子宮腔癒着{症}〈Asherman症候群〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,子宮腔癒着{症}〈Asherman症候群〉,子宮腔癒着{症}〈Asherman症候群〉,子宮腔癒着{症}〈Asherman症候群〉
高血圧性脳出血,10,10,10,名詞,疾患名（GL）,*,*,*,*,高血圧性脳出血,高血圧性脳出血,高血圧性脳出血
アミロイドアンギオパチー,10,10,10,名詞,疾患名（GL）,*,*,*,*,アミロイドアンギオパチー,アミロイドアンギオパチー,アミロイドアンギオパチー
脳動脈瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳動脈瘤,脳動脈瘤,脳動脈瘤
解離性脳動脈瘤,10,10,10,名詞,疾患名（GL）,*,*,*,*,解離性脳動脈瘤,解離性脳動脈瘤,解離性脳動脈瘤
脳血管攣縮,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳血管攣縮,脳血管攣縮,脳血管攣縮
正常圧水頭症,10,10,10,名詞,疾患名（GL）,*,*,*,*,正常圧水頭症,正常圧水頭症,正常圧水頭症
心原性脳塞栓症,10,10,10,名詞,疾患名（GL）,*,*,*,*,心原性脳塞栓症,心原性脳塞栓症,心原性脳塞栓症
無症候性脳梗塞,10,10,10,名詞,疾患名（GL）,*,*,*,*,無症候性脳梗塞,無症候性脳梗塞,無症候性脳梗塞
Wallenberg症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Wallenberg症候群,Wallenberg症候群,Wallenberg症候群
Weber症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Weber症候群,Weber症候群,Weber症候群
アテローム血栓性脳梗塞,10,10,10,名詞,疾患名（GL）,*,*,*,*,アテローム血栓性脳梗塞,アテローム血栓性脳梗塞,アテローム血栓性脳梗塞
ラクナ梗塞,10,10,10,名詞,疾患名（GL）,*,*,*,*,ラクナ梗塞,ラクナ梗塞,ラクナ梗塞
一過性脳虚血発作,10,10,10,名詞,疾患名（GL）,*,*,*,*,一過性脳虚血発作,一過性脳虚血発作,一過性脳虚血発作
脳動脈狭窄・閉塞,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳動脈狭窄・閉塞,脳動脈狭窄・閉塞,脳動脈狭窄・閉塞
脳動静脈奇形,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳動静脈奇形,脳動静脈奇形,脳動静脈奇形
静脈洞血栓症,10,10,10,名詞,疾患名（GL）,*,*,*,*,静脈洞血栓症,静脈洞血栓症,静脈洞血栓症
脳動脈解離,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳動脈解離,脳動脈解離,脳動脈解離
硬膜動静脈瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,硬膜動静脈瘻,硬膜動静脈瘻,硬膜動静脈瘻
内頸動脈海綿静脈洞瘻,10,10,10,名詞,疾患名（GL）,*,*,*,*,内頸動脈海綿静脈洞瘻,内頸動脈海綿静脈洞瘻,内頸動脈海綿静脈洞瘻
もやもや病,10,10,10,名詞,疾患名（GL）,*,*,*,*,もやもや病,もやもや病,もやもや病
偽性球麻痺,10,10,10,名詞,疾患名（GL）,*,*,*,*,偽性球麻痺,偽性球麻痺,偽性球麻痺
半側空間無視,10,10,10,名詞,疾患名（GL）,*,*,*,*,半側空間無視,半側空間無視,半側空間無視
廃用性萎縮,10,10,10,名詞,疾患名（GL）,*,*,*,*,廃用性萎縮,廃用性萎縮,廃用性萎縮
脳血管性認知症,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳血管性認知症,脳血管性認知症,脳血管性認知症
神経膠腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,神経膠腫,神経膠腫,神経膠腫
胚細胞腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,胚細胞腫瘍,胚細胞腫瘍,胚細胞腫瘍
血管芽腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,血管芽腫,血管芽腫,血管芽腫
髄膜腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,髄膜腫,髄膜腫,髄膜腫
下垂体腺腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,下垂体腺腫,下垂体腺腫,下垂体腺腫
神経鞘腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,神経鞘腫,神経鞘腫,神経鞘腫
頭蓋咽頭腫,10,10,10,名詞,疾患名（GL）,*,*,*,*,頭蓋咽頭腫,頭蓋咽頭腫,頭蓋咽頭腫
転移性脳腫瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,転移性脳腫瘍,転移性脳腫瘍,転移性脳腫瘍
髄膜癌腫症〈癌性髄膜炎〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,髄膜癌腫症〈癌性髄膜炎〉,髄膜癌腫症〈癌性髄膜炎〉,髄膜癌腫症〈癌性髄膜炎〉
頭蓋骨転移,10,10,10,名詞,疾患名（GL）,*,*,*,*,頭蓋骨転移,頭蓋骨転移,頭蓋骨転移
脳炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳炎,脳炎,脳炎
単純ヘルペス脳炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,単純ヘルペス脳炎,単純ヘルペス脳炎,単純ヘルペス脳炎
髄膜炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,髄膜炎,髄膜炎,髄膜炎
亜急性硬化性全脳炎〈SSPE〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,亜急性硬化性全脳炎〈SSPE〉,亜急性硬化性全脳炎〈SSPE〉,亜急性硬化性全脳炎〈SSPE〉
進行性多巣性白質脳症,10,10,10,名詞,疾患名（GL）,*,*,*,*,進行性多巣性白質脳症,進行性多巣性白質脳症,進行性多巣性白質脳症
AIDS認知症〈HIV脳症〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,AIDS認知症〈HIV脳症〉,AIDS認知症〈HIV脳症〉,AIDS認知症〈HIV脳症〉
HTLV-Ⅰ関連脊髄症〈HAM〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,HTLV-Ⅰ関連脊髄症〈HAM〉,HTLV-Ⅰ関連脊髄症〈HAM〉,HTLV-Ⅰ関連脊髄症〈HAM〉
HAM,10,10,10,名詞,疾患名（追加）,*,*,*,*,HTLV-Ⅰ関連脊髄症〈HAM〉,HTLV-Ⅰ関連脊髄症〈HAM〉,HTLV-Ⅰ関連脊髄症〈HAM〉
HTLV-1関連脊髄症〈HAM〉,10,10,10,名詞,疾患名（追加）,*,*,*,*,HTLV-Ⅰ関連脊髄症〈HAM〉,HTLV-Ⅰ関連脊髄症〈HAM〉,HTLV-Ⅰ関連脊髄症〈HAM〉
Creutzfeldt Jakob病,10,10,10,名詞,疾患名（GL）,*,*,*,*,Creutzfeldt-Jakob病,Creutzfeldt-Jakob病,Creutzfeldt-Jakob病
Creutzfeldt-Jakob病,10,10,10,名詞,疾患名（追加）,*,*,*,*,Creutzfeldt-Jakob病,Creutzfeldt-Jakob病,Creutzfeldt-Jakob病
静脈洞感染症,10,10,10,名詞,疾患名（GL）,*,*,*,*,静脈洞感染症,静脈洞感染症,静脈洞感染症
細菌性髄膜炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,細菌性髄膜炎,細菌性髄膜炎,細菌性髄膜炎
真菌性髄膜炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,真菌性髄膜炎,真菌性髄膜炎,真菌性髄膜炎
結核性髄膜炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,結核性髄膜炎,結核性髄膜炎,結核性髄膜炎
脳膿瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,脳膿瘍,脳膿瘍,脳膿瘍
急性散在性脳脊髄炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性散在性脳脊髄炎,急性散在性脳脊髄炎,急性散在性脳脊髄炎
インフルエンザ脳症,10,10,10,名詞,疾患名（GL）,*,*,*,*,インフルエンザ脳症,インフルエンザ脳症,インフルエンザ脳症
Reye脳症,10,10,10,名詞,疾患名（GL）,*,*,*,*,Reye脳症,Reye脳症,Reye脳症
急性小脳性失調症,10,10,10,名詞,疾患名（GL）,*,*,*,*,急性小脳性失調症,急性小脳性失調症,急性小脳性失調症
化膿性脊椎炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,化膿性脊椎炎,化膿性脊椎炎,化膿性脊椎炎
椎間板炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,椎間板炎,椎間板炎,椎間板炎
椎体炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,椎体炎,椎体炎,椎体炎
結核性骨関節炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,結核性骨関節炎,結核性骨関節炎,結核性骨関節炎
結核性脊椎炎〈脊椎カリエス〉,10,10,10,名詞,疾患名（GL）,*,*,*,*,結核性脊椎炎〈脊椎カリエス〉,結核性脊椎炎〈脊椎カリエス〉,結核性脊椎炎〈脊椎カリエス〉
結核性関節炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,結核性関節炎,結核性関節炎,結核性関節炎
化膿性骨髄炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,化膿性骨髄炎,化膿性骨髄炎,化膿性骨髄炎
Brodie骨膿瘍,10,10,10,名詞,疾患名（GL）,*,*,*,*,Brodie骨膿瘍,Brodie骨膿瘍,Brodie骨膿瘍
化膿性関節炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,化膿性関節炎,化膿性関節炎,化膿性関節炎
乳児化膿性股関節炎,10,10,10,名詞,疾患名（GL）,*,*,*,*,乳児化膿性股関節炎,乳児化膿性股関節炎,乳児化膿性股関節炎
Alzheimer型認知症,10,10,10,名詞,疾患名（GL）,*,*,*,*,Alzheimer型認知症,Alzheimer型認知症,Alzheimer型認知症
Lewy小体型認知症,10,10,10,名詞,疾患名（GL）,*,*,*,*,Lewy小体型認知症,Lewy小体型認知症,Lewy小体型認知症
前頭側頭型認知症,10,10,10,名詞,疾患名（GL）,*,*,*,*,前頭側頭型認知症,前頭側頭型認知症,前頭側頭型認知症
Pick病,10,10,10,名詞,疾患名（GL）,*,*,*,*,Pick病,Pick病,Pick病
Parkinson病,10,10,10,名詞,疾患名（GL）,*,*,*,*,Parkinson病,Parkinson病,Parkinson病
ジスキネジア,10,10,10,名詞,疾患名（GL）,*,*,*,*,ジスキネジア,ジスキネジア,ジスキネジア
Parkinson症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Parkinson症候群,Parkinson症候群,Parkinson症候群
進行性核上性麻痺,10,10,10,名詞,疾患名（GL）,*,*,*,*,進行性核上性麻痺,進行性核上性麻痺,進行性核上性麻痺
大脳皮質基底核変性症,10,10,10,名詞,疾患名（GL）,*,*,*,*,大脳皮質基底核変性症,大脳皮質基底核変性症,大脳皮質基底核変性症
本態性振戦,10,10,10,名詞,疾患名（GL）,*,*,*,*,本態性振戦,本態性振戦,本態性振戦
Huntington病,10,10,10,名詞,疾患名（GL）,*,*,*,*,Huntington病,Huntington病,Huntington病
Huntington舞踏病,10,10,10,名詞,疾患名（追加）,*,*,*,*,Huntington病,Huntington病,Huntington病
小舞踏病,10,10,10,名詞,疾患名（GL）,*,*,*,*,小舞踏病,小舞踏病,小舞踏病
捻転ジストニア,10,10,10,名詞,疾患名（GL）,*,*,*,*,捻転ジストニア,捻転ジストニア,捻転ジストニア
痙性斜頸,10,10,10,名詞,疾患名（GL）,*,*,*,*,痙性斜頸,痙性斜頸,痙性斜頸
書痙,10,10,10,名詞,疾患名（GL）,*,*,*,*,書痙,書痙,書痙
ビタミンB12欠乏症,10,10,10,名詞,疾患名（GL）,*,*,*,*,ビタミンB12欠乏症,ビタミンB12欠乏症,ビタミンB12欠乏症
亜急性連合性脊髄変性症,10,10,10,名詞,疾患名（GL）,*,*,*,*,亜急性連合性脊髄変性症,亜急性連合性脊髄変性症,亜急性連合性脊髄変性症
ミトコンドリア脳筋症,10,10,10,名詞,疾患名（GL）,*,*,*,*,ミトコンドリア脳筋症,ミトコンドリア脳筋症,ミトコンドリア脳筋症
MELAS,10,10,10,名詞,疾患名（GL）,*,*,*,*,MELAS,MELAS,MELAS
MERRF,10,10,10,名詞,疾患名（GL）,*,*,*,*,MERRF,MERRF,MERRF
Kearns Sayre症候群,10,10,10,名詞,疾患名（GL）,*,*,*,*,Kearns-Sayre症候群,Kearns-Sayre症候群,Kearns-Sayre症候群
Leigh脳症,10,10,10,名詞,疾患名（GL）,*,*,*,*,Leigh脳症,Leigh脳症,Leigh脳症
副腎白質ジストロフィー,10,10,10,名詞,疾患名（GL）,*,*,*,*,副腎白質ジストロフィー,副腎白質ジストロフィー,副腎白質ジストロフィー
異染性白質ジストロフィー,10,10,10,名詞,疾患名（GL）,*,*,*,*,異染性白質ジストロフィー,異染性白質ジストロフィー,異染性白質ジストロフィー
